episode,total_reward,target_reward,smoothed_total_reward_100,smoothed_target_reward_100
248,-337.366578134721,-69.37110565304519,-339.8244236061203,-49.64039289142443
249,-274.3479795421258,-33.605365189809795,-338.12156211314056,-49.81807322255784
250,-268.82233098338975,-16.626489689365634,-336.2947587470373,-49.42958041700618
251,-270.7655563810878,-71.09922722012173,-334.8467499437162,-49.59293738742768
252,-340.2581709052404,-51.15835623539764,-335.4654695308805,-49.75975882034425
253,-251.80983835730066,-15.573501925675512,-334.38816472049973,-49.61171389935525
254,-256.1184394912225,-16.24419841578197,-333.64078797300294,-49.20738006861141
255,-347.4229588002802,-53.830652260471105,-334.3038110185518,-49.362720479860386
256,-331.38218738204813,-48.43523160495602,-334.74246241735204,-49.50196228400022
257,-386.92031305119355,-14.306839524226277,-335.6631788687557,-48.68915028272244
258,-270.90639741380545,-19.4433696641095,-334.65079628970017,-48.74141444024336
259,-270.72044327590464,-60.92948021401607,-333.8205871812433,-49.20891339281369
260,-189.6917522970738,-18.11400959392998,-329.6983749684807,-48.14909777650744
261,-275.9180639045788,-61.932976562132595,-328.3931423711179,-47.626809880737845
262,-211.84645020191076,-56.24577953709401,-327.02623142973465,-47.71477072755607
263,-457.01402189682636,-54.70889651491929,-327.4301766861124,-47.595057938347956
264,-326.2414449126234,-52.16343335958533,-327.4167421190147,-47.97261548379809
265,-444.6519902617023,-19.624428943916822,-327.81877812948653,-47.3106397983552
266,-350.24956143635075,-70.95245446664171,-327.842738066205,-47.339410513696
267,-317.7925279335443,-32.86469984341859,-327.62172498937053,-46.90155580223857
268,-392.4331087076668,-49.19649403322255,-326.9878175839624,-46.75710013421858
269,-247.5796077700618,-143.37616510894821,-325.5240847310258,-47.860496060306076
270,-438.1976772663332,-17.401750688061004,-326.1306558564237,-47.84557261628715
271,-408.6995291018233,-15.523105878964213,-327.0799486677446,-47.845687632728186
272,-272.81023401032206,-18.95824392279551,-324.8869425936023,-47.861759457582366
273,-332.85965457603106,-40.81770708796738,-324.79876419025,-47.81609912875234
274,-230.70070451600765,-123.7875342361432,-324.3264217925763,-48.40795519131631
275,-269.40030780736595,-19.009015875234283,-322.2755224682314,-48.42752951847607
276,-289.60237847892256,-25.18018389091745,-322.50062231969724,-48.510861384179705
277,-268.5965441535089,-19.45406250798217,-321.25615671844815,-48.48273344154245
278,-387.83361571583816,-17.992214425756828,-322.39319118494717,-48.43919876983228
279,-353.92663308192544,-51.5622658136831,-322.9086871471222,-48.38786115362226
280,-364.4078980040299,-58.51963078280941,-323.7443619712484,-47.87818407186869
281,-311.3316030051134,-58.449056878439755,-324.14588126796593,-47.77679834570949
282,-402.48237537119496,-75.15061105483095,-325.68086683141405,-48.348594325354675
283,-259.7652883436016,-17.437615288572232,-324.49271648669946,-48.330918879494035
284,-334.4123651299097,-88.8950406693235,-323.90565366785194,-48.90625797420546
285,-331.0773572453865,-68.72968010768365,-323.97116402088363,-48.59189694862197
286,-414.813695790204,-17.881877033656007,-326.14427366809116,-48.58675917379194
287,-181.4936548863403,-41.12252786462993,-324.30364247871654,-48.55147288591024
288,-284.4181249819867,-18.408981856114448,-324.5551418489729,-48.19942142270265
289,-504.2987356676362,-34.18633195785903,-324.762898447292,-47.82275825951419
290,-326.0556983286338,-93.00887461697373,-323.80781032331794,-48.60413212888012
291,-284.2626013997388,-61.50320484438767,-323.01413685454435,-49.04657471587839
292,-347.79875429054897,-58.890757117531315,-323.1541617432239,-48.59802399821533
293,-339.58352956505354,-20.394225856609623,-323.70110929685717,-47.583163387465525
294,-335.9314014715542,-23.40778996200829,-323.2152318642724,-47.64884574975086
295,-274.6238048109904,-25.558261194353893,-322.28766909192217,-47.359494928282004
296,-313.9037035227843,-16.61133312181594,-322.3030925381746,-47.1718432914977
297,-289.6694396681816,-67.39186462306569,-322.8376135413337,-47.66668684013307
298,-174.03558814258906,-31.71570059360618,-321.8411688274504,-47.69532268614155
299,-434.73947548614126,-32.38386027117042,-322.2717799920955,-47.5309601140308
300,-279.4830755241288,-83.45695179458227,-322.2238376884475,-48.19279358017154
301,-254.80027066702937,-60.638217262628025,-319.95390141130423,-48.64880826761539
302,-249.3346188719947,-17.214076883245625,-319.1614584337764,-48.665432438211774
303,-303.7159453579192,-17.98106746406696,-319.7550067344512,-47.89298174368724
304,-335.875528801034,-114.00980401223939,-321.3290317968741,-48.85033450652873
305,-337.72321931343265,-51.41169101144382,-322.12287234782195,-48.58918596808674
306,-335.38075749673436,-16.251690029414128,-323.39086480760665,-48.2933533616018
307,-350.30553311728454,-124.01134203133068,-322.6571182236161,-49.39460458672315
308,-370.93075580874984,-96.09662609981808,-323.43832521102127,-49.53913976801992
309,-304.59317230307073,-17.292080415716192,-322.9446540557599,-49.204805611105016
310,-306.5741390250116,-17.921494445193694,-322.9313386448797,-48.040157991946266
311,-237.34185545352543,-19.50125009493714,-322.88740017632887,-47.747779664966664
312,-304.1301012574139,-67.83531207922536,-320.9415647305044,-48.29252525823396
313,-248.00364222700736,-19.40396294660722,-320.02485250101665,-47.90550480507563
314,-276.26978276657417,-57.804923434824104,-318.39176037046497,-48.329395075947566
315,-226.32932349457656,-114.46384438010344,-317.72589283460985,-49.3125360688076
316,-253.1471200166979,-52.49227059494654,-317.39604659034967,-49.41045789854815
317,-319.8588133736751,-38.65664216653421,-317.46036123255305,-49.16044555318196
318,-423.21848645155393,-54.35530363518966,-316.468463152549,-49.495314770710436
319,-247.63349484035442,-22.87212877376396,-314.0980976265781,-49.53135123868372
320,-379.27928596904184,-22.306869115460277,-314.7273795391802,-49.161443941074765
321,-377.5439437178287,-54.76609606480196,-316.46953015661876,-48.97326600151012
322,-291.03225986799316,-96.4505398486524,-315.5463086251397,-49.31424903174089
323,-393.8060172502339,-57.282214286217936,-315.75465130630687,-49.29705189913337
324,-397.5900817979269,-30.00086492928524,-317.1550459973535,-49.04870792043146
325,-376.70000630306185,-62.89504250122927,-317.0252460947122,-49.09322856986536
326,-267.47328638388115,-57.05813692813828,-315.2630081009098,-49.39219484540666
327,-337.3622724140691,-80.13903106392183,-315.3268267026818,-49.508661522107644
328,-410.29770654573286,-15.28124778538949,-316.0605065561196,-48.665536173237406
329,-311.2720146339255,-27.903091616659975,-314.91687365434933,-48.78274586537472
330,-235.0306288371191,-112.02647722682863,-315.2215629099822,-49.742880098266724
331,-373.5202788990466,-20.351633496497303,-315.507706119522,-49.593090063244915
332,-276.28797860490675,-107.54706338243074,-315.29906254151297,-49.72918424084201
333,-323.39171603229386,-18.414472039016644,-315.7241245596679,-49.29217139041377
334,-542.2225944548743,-13.896291273388874,-319.0290280680727,-48.932100535733156
335,-476.45727926626523,-22.832554863852373,-320.90553592015766,-49.01398015401369
336,-302.82497064698236,-99.66572327607865,-320.22715091676065,-49.60204324225911
337,-367.74308628896677,-32.44173930537928,-320.1531230696156,-48.439350735437024
338,-413.48925484195047,-27.865179469385822,-321.41440679401194,-47.962554683470586
339,-259.69118893019015,-69.64858462021083,-321.29215664691714,-48.48212968740737
340,-262.85498414575153,-58.517760123979606,-318.8997836203076,-48.68712329452938
341,-381.09583663062864,-108.50756346017891,-319.7525090369299,-49.12591613218372
342,-304.03748762475277,-31.995194731938852,-319.84307281610626,-49.27378273166583
343,-265.5146201073769,-54.924615931104405,-319.15168986642755,-49.65166422264148
344,-380.3909567163363,-75.68653456317965,-320.3483731167266,-49.61112425162464
345,-328.9913858020158,-116.08660704655018,-321.02975340126926,-49.22651756228677
346,-344.33329739180897,-39.05076960987256,-322.03304944415095,-49.3948831024475
347,-369.42849750833363,-40.978247927134504,-322.9630465064142,-49.073272916263065
348,-385.1065099954378,-20.939672089792445,-323.44044582502136,-48.588958580630546
349,-320.8783748671647,-17.321939778340422,-323.90574977827174,-48.426124326515854
350,-412.3353506030999,-73.88706553498201,-325.34087997446886,-48.99873008497202
351,-333.5128538144635,-28.660206244037248,-325.96835294880265,-48.57433987521118
352,-407.2259824594524,-29.306731385427984,-326.6380310643448,-48.355823626711484
353,-328.4000399622207,-105.02164690675758,-327.4039330803939,-49.2503050765223
354,-236.06989574080433,-45.457337640430715,-327.2034476428898,-49.542436468768784
355,-398.85617401293564,-20.068298432362337,-327.71777979501627,-49.20481293048769
356,-373.1732349074573,-17.265629839993537,-328.13569027027035,-48.89311691283807
357,-288.5126202594019,-42.44688011383961,-327.15161334235245,-49.174517318734196
358,-327.28069296944216,-21.457307378903668,-327.7153562979088,-49.19465669588214
359,-363.35736117908107,-17.09559468703204,-328.64172547694056,-48.756317840612304
360,-374.7641737406922,-71.15659423263831,-330.49244969137675,-49.28674368699939
361,-323.5350198826077,-116.61273882716374,-330.9686192511571,-49.833541309649696
362,-388.2393427386853,-16.740052736485296,-332.73254817652486,-49.43848404164362
363,-323.4785962395429,-24.00718164242117,-331.39719391995203,-49.13146689291864
364,-437.5114617299009,-23.463273016102963,-332.5098940881248,-48.844465289483814
365,-370.1894732824516,-20.0509735605871,-331.7652689183323,-48.84873073565051
366,-400.1422472966956,-73.42918989118165,-332.26419577693576,-48.873498089895904
367,-281.52929909232927,-22.71634901095039,-331.9015634885236,-48.77201458157123
368,-316.8741389372367,-161.76983193779395,-331.1459737908193,-49.89774796061694
369,-338.00920839855763,-35.603686828565806,-332.05026979710425,-48.82002317781311
370,-331.6681670567495,-49.877151255592935,-330.98497469500836,-49.144777183488436
371,-307.1608017583669,-137.60220483169783,-329.96958742157386,-50.36556817301577
372,-303.4800854034519,-28.66957751242734,-330.27628593550514,-50.462681508912084
373,-370.594891171198,-20.883941261166445,-330.65363830145685,-50.26334385064408
374,-369.3546147351001,-108.20517107685912,-332.04017740364776,-50.10752021905124
375,-300.0387988515836,-28.119559164672513,-332.3465623140899,-50.19862565194563
376,-388.8654387822968,-20.45257300079024,-333.3391929171236,-50.15134954304436
377,-316.94909552155053,-18.69033241495509,-333.82271843080406,-50.14371224211409
378,-297.2722243374712,-63.528540834061936,-332.9171045170204,-50.59907550619714
379,-432.93487084587844,-39.747310498486975,-333.7071868946599,-50.48092595304517
380,-374.3482539486897,-76.84462642443118,-333.8065904541065,-50.66417590946139
381,-259.8229592336169,-20.437417847753014,-333.29150401639157,-50.284059519154525
382,-324.9479333790172,-52.355033131480056,-332.5161595964698,-50.05610373992101
383,-355.82508723539314,-75.34622608148567,-333.4767575853877,-50.63518984785014
384,-248.31924651449958,-19.93115830213764,-332.61582639923364,-49.945551024178286
385,-249.03505469833607,-127.8122108885332,-331.7954033737631,-50.53637633198679
386,-320.4032419515886,-19.35530780572867,-330.85129883537695,-50.55111063970751
387,-338.0077446166831,-23.697536709637085,-332.4164397326804,-50.37686072815758
388,-246.15081564577778,-28.36650965328357,-332.0337666393183,-50.476436006129276
389,-411.95691879264905,-90.57248159637419,-331.11034847056845,-51.04029750251442
390,-351.19921230911024,-16.633023448748506,-331.36178361037315,-50.27653899083217
391,-336.2920915746101,-36.42246227795408,-331.8820785121219,-50.02573156516783
392,-321.8033785163589,-81.92205236866205,-331.62212475437997,-50.256044517679136
393,-297.53981989610287,-30.175621638280944,-331.20168765769046,-50.35385847549584
394,-412.66688949060523,-66.81170065260777,-331.969042537881,-50.78789758240184
395,-289.85648594771635,-84.26701726118372,-332.12136934924825,-51.37498514307014
396,-292.82701391529883,-42.0619254110521,-331.9106024531734,-51.62949106596251
397,-354.20050536159647,-95.00445061440895,-332.55591311010755,-51.90561692587595
398,-445.8659508466544,-59.93402524165241,-335.2742167371482,-52.187800172356404
399,-228.17502728519432,-76.78152001793848,-333.2085722551387,-52.631776769824086
400,-342.5644985115443,-15.316271330745412,-333.8393864850129,-51.95036996518572
401,-323.33948382895704,-74.42419149024143,-334.5247786166322,-52.088229707461856
402,-252.7759786256252,-15.767185389622222,-334.55919221416843,-52.073760792525626
