episode,total_reward,target_reward,smoothed_total_reward_100,smoothed_target_reward_100
1084,-228.39371339528515,-78.45128893589266,-171.60471077322867,-88.8289514535737
1085,-164.7347083963035,-95.69889942984074,-171.39587256766654,-88.9432489876277
1086,-140.71251813364847,-91.49332814431291,-171.1644376486282,-88.7839701246788
1087,-101.23458690633925,-102.71589149831334,-170.5608691770678,-89.04504660102432
1088,-163.95918267468818,-81.37594011380395,-170.39487597503808,-89.09348991751409
1089,-167.7069785187432,-87.56849085855627,-170.54697863486197,-89.24454280117635
1090,-101.90883653683557,-79.90859582891896,-169.53065673126247,-88.98196292126808
1091,-134.00418221463468,-76.30043716908287,-168.99010960271522,-88.79835405247766
1092,-193.24797915514742,-106.47471369123441,-169.19267245722466,-89.17743119156813
1093,-121.47976713754812,-99.00588787085138,-167.53987333830793,-89.15987557069766
1094,-128.1722267213021,-88.85871741856651,-167.3319163953617,-89.0556510849891
1095,-180.70734426657046,-98.15114161001792,-166.91926000377723,-89.32076716083087
1096,-185.53037193174742,-99.72939509315009,-166.68924417471882,-89.32786974195612
1097,-155.2786013497245,-103.45769886991206,-166.16689532357455,-89.62853480569905
1098,-82.94186694471388,-110.64903278078756,-165.50283062378796,-89.89179117731149
1099,-190.54529164279137,-56.65401331378153,-165.93863904788142,-89.53762299898557
1100,-152.35213554255085,-64.17777113018138,-165.27384551289933,-89.31778479912474
1101,-132.79889994135866,-77.65131661202042,-165.15254842424076,-89.21935987277311
1102,-158.41931473119004,-78.9761134026814,-165.18168143361822,-89.19151075048008
1103,-172.6794864884556,-80.5663828398047,-165.48272997448282,-88.92974670284286
1104,-205.72893417765349,-85.50157649055718,-166.12653796727705,-88.74399642736938
1105,-174.73031718937375,-79.53584401489304,-166.4278338130591,-88.62852753741531
1106,-160.0135798456801,-76.60882440031494,-166.25385408136674,-88.51013780059434
1107,-188.65395575758762,-85.81494953513707,-166.01453964575205,-88.52409857469269
1108,-218.53143815602152,-99.46878886521661,-166.64720970752816,-88.81540087908675
1109,-160.00699268373972,-63.646394031352585,-166.08371113595396,-88.64923292432577
1110,-175.0713144484546,-84.1536991358169,-165.7078989260247,-88.47857973794176
1111,-170.46436052428794,-97.0711993266606,-164.7821770984151,-88.74705759582395
1112,-164.92312940083096,-135.74153036787382,-164.69930587887555,-89.30589326171383
1113,-187.80900855264426,-104.3316380583705,-164.39603937129226,-89.44855179434332
1114,-151.34760345713096,-98.09571139485683,-164.2822847502522,-89.39327579555284
1115,-170.08207342079183,-93.25874063479867,-163.93925669899377,-89.28578361175535
1116,-146.01827797985987,-97.1954815973081,-163.74679705999677,-89.53554358081274
1117,-225.55361787531038,-71.26608724366378,-164.35730380822704,-89.16445281321268
1118,-188.12816736278543,-109.74429163932695,-164.2250953189135,-89.26769336100696
1119,-164.62212110070317,-95.31271628396671,-164.41576675815935,-89.32413992145219
1120,-217.70197951776146,-68.7269422327052,-165.28099470518347,-89.089976757003
1121,-200.68127333320794,-74.69008902246492,-165.56313651828117,-88.89453180249524
1122,-162.38244242267376,-94.57409776603423,-165.30774422579097,-89.02658675502015
1123,-191.86265321683004,-73.86627793974394,-165.52964350254854,-88.8937176238262
1124,-123.237970805376,-88.76377765358066,-165.23621216370924,-89.08835078192779
1125,-199.34594143996316,-69.56610952462891,-165.07356443040464,-89.14353791851663
1126,-169.21639678466406,-62.6543125754401,-164.962671583799,-88.91914156988078
1127,-186.13520763972053,-72.78820023772427,-164.87607347049348,-88.67708208405793
1128,-193.882123493187,-105.93775767049969,-165.39391686352616,-88.65280338090172
1129,-170.23919954094006,-62.662772860872394,-164.9042624782801,-88.47689943543705
1130,-219.19118949300358,-64.3359730747506,-165.62516274380636,-88.36163132411313
1131,-177.3046120593135,-63.286018759602236,-165.69865355058582,-88.14579881660207
1132,-163.82289624886295,-95.42270047126127,-165.75860184335215,-88.29019903913522
1133,-180.7440459989041,-100.58704082521423,-166.01350730056154,-88.43343617395693
1134,-205.29461567609928,-73.60632180275616,-166.10959636777045,-88.40186136623248
1135,-246.87898244040883,-103.44299780211816,-167.31386342048512,-88.55595379586106
1136,-190.46551628330906,-96.37740947926707,-168.01975335281105,-88.73573421180811
1137,-185.551949681447,-92.29781543249655,-167.66233835666768,-88.72203924501449
1138,-201.57652379482508,-71.67137171835303,-167.46445571448356,-88.53856314070217
1139,-158.8237829512895,-106.44520372478162,-167.55648863139407,-88.79473573055515
1140,-174.57932205166415,-69.70038972889215,-168.00458566367956,-88.4752372508082
1141,-82.92363305078058,-99.52637453148591,-167.35561998182155,-88.72858016894287
1142,-132.48804866602435,-69.2018723981562,-166.48440709517047,-88.54661734601314
1143,-244.86973343774608,-108.60690370464715,-167.3068739723511,-88.74904405917738
1144,-183.78162932887722,-63.17208100860931,-167.40633709123657,-88.39983926553776
1145,-191.3183672360493,-84.12932016520301,-167.97063156661355,-88.52517601740831
1146,-156.83752272207738,-91.73044796184946,-168.06798808889178,-88.77427281917363
1147,-108.53922171858427,-91.35794268277942,-167.42299492842582,-88.78273710112761
1148,-101.66373478766224,-100.19953129637895,-167.28223469450273,-88.88391491530248
1149,-160.1663222691978,-84.19216725946,-167.4331485136948,-88.70615417466011
1150,-188.58596880003878,-87.3344076631864,-168.40451368596905,-88.58902656041565
1151,-155.31117747824155,-95.01433234027527,-168.35157846405372,-88.51483552075135
1152,-117.85219047121463,-99.93789155847148,-167.2614454527077,-88.45172295572347
1153,-134.8895976070276,-107.39133643650291,-166.83110441724924,-88.44654539058872
1154,-128.58382612227183,-111.27207181257431,-166.91019804042907,-88.58735111047604
1155,-152.65903815440515,-108.48756181953405,-166.98952145944583,-88.7360303609794
1156,-150.5726863692252,-67.17654113396543,-166.84160743412963,-88.39425969258471
1157,-156.17069708844716,-79.00014699883576,-167.13019272367237,-88.28251798625405
1158,-178.42571918619873,-67.76711925073795,-167.45793490689113,-87.90844063481732
1159,-144.1503803706302,-83.22691040103308,-167.77006261605274,-88.0641471351036
1160,-162.73406307087612,-88.04734527980463,-167.77772138649485,-87.63208084387341
1161,-152.37669439082373,-114.10400598938726,-167.78384838050488,-87.67858225485098
1162,-154.30396567866578,-96.24816003069489,-166.89762612865735,-87.88136195330632
1163,-136.48955160246243,-73.79005033630924,-165.3196780121162,-87.63647279851715
1164,-173.37581048781695,-113.52998074916646,-166.00565705547845,-88.11717901944819
1165,-145.30124814259065,-66.37188298326257,-165.9512037867559,-87.70694315005841
1166,-178.2179868655594,-64.82511427200346,-166.1054727112241,-87.32021457493461
1167,-193.22849705674378,-58.524561621451376,-166.52936801445972,-87.21545302748845
1168,-157.43714097204997,-91.34893841789835,-166.807226305668,-87.28681939984685
1169,-150.90857780255723,-95.32984785776333,-166.8962450902651,-87.53435636130254
1170,-131.0173104604526,-99.30317434593658,-166.26399936980079,-87.79439791205927
1171,-118.73801147198058,-57.67529683394701,-165.88308142122793,-87.47864878694676
1172,-157.8050613112138,-82.23689328700179,-166.10765804498564,-87.316403779853
1173,-122.4658778572122,-98.39924137064004,-165.39097198654403,-87.40591809069058
1174,-167.87084818751978,-106.99036062188954,-165.0227521822838,-87.64488451921567
1175,-184.29053433011185,-71.19118814582988,-164.95653407963258,-87.32567876039805
1176,-134.82081999745645,-92.6644926149144,-164.37101499441874,-87.45031922153784
1177,-114.3010194201575,-94.19363240894447,-163.86545324647744,-87.39783688119131
1178,-264.2329187887826,-71.2147876384231,-165.0130869530005,-87.24333391141481
1179,-136.23349173160668,-79.28656128162032,-164.6542885865453,-87.237040703759
1180,-187.31543554966473,-92.27016296544149,-165.1137529741954,-87.37498531328694
1181,-183.0132992920289,-98.5975684522621,-164.9823997759568,-87.38151414994276
1182,-146.5860025597741,-97.90005212092144,-165.00430661285003,-87.3373773779793
1183,-147.52645967721017,-76.47369736578571,-164.97791631005902,-87.25258067349998
1184,-188.43774962597178,-90.88882829240505,-164.5783566723659,-87.37695606706511
1185,-143.05765084837537,-101.37889767543042,-164.36158609688664,-87.43375604952101
1186,-181.64911461906735,-104.04973603385346,-164.77095206174081,-87.55932012841642
1187,-147.022660037917,-110.83702860677683,-165.2288327930566,-87.64053149950104
1188,-144.4446133023427,-76.45213700888519,-165.03368709933315,-87.59129346845187
1189,-180.89948010202278,-72.76017907670808,-165.1656121151659,-87.44321035063338
1190,-120.17448561488075,-86.5992759570518,-165.34826860594637,-87.51011715191471
1191,-184.89636282078857,-70.49135942289988,-165.85719041200792,-87.45202637445288
1192,-178.26437189980737,-85.18613489004149,-165.70735433945455,-87.23914058644094
1193,-190.2953521889169,-86.09694801185515,-166.39551018996823,-87.11005118785098
1194,-231.1408406557262,-80.14907070533023,-167.42519632931246,-87.02295472071863
1195,-192.0679484268667,-66.00839204205735,-167.53880237091545,-86.70152722503903
1196,-159.4703469981897,-73.3100338489427,-167.27820212157985,-86.43733361259694
1197,-163.248583217794,-88.90601724635778,-167.35790194026055,-86.29181679636139
1198,-157.20834833684827,-105.46601906273744,-168.10056675418187,-86.23998665918089
1199,-136.57513968003374,-100.33913644448936,-167.5608652345543,-86.67683789048797
1200,-109.78558138549586,-117.68429125075498,-167.13519969298375,-87.21190309169371
1201,-114.2155707666152,-115.09627118726509,-166.9493664012363,-87.58635263744617
1202,-129.74110402977453,-103.73249565064206,-166.6625842942221,-87.83391645992577
1203,-85.0400288503734,-113.45514601596214,-165.7861897178413,-88.16280409168736
1204,-166.40250646275797,-148.65598983946626,-165.39292544069232,-88.79434822517645
1205,-159.23106053876697,-86.20494486336219,-165.23793287418627,-88.86103923366115
1206,-196.80769106095923,-109.3560006176051,-165.60587398633908,-89.18851099583404
1207,-225.04239522932605,-105.18006012500845,-165.96975838105647,-89.38216210173273
1208,-152.3017908129781,-84.14214268584,-165.30746190762605,-89.22889563993897
1209,-133.010789020823,-84.38966145069605,-165.0374998709969,-89.4363283141324
1210,-166.29839781873713,-74.02286788535018,-164.94977070469974,-89.33502000162773
1211,-103.45333686642144,-107.62068633269386,-164.27966046812108,-89.44051487168808
1212,-110.49939138405672,-114.94251010923787,-163.7354230879533,-89.2325246691017
1213,-116.10199383483368,-94.85743372741508,-163.01835294077523,-89.13778262579216
1214,-67.32985397288552,-108.70548683355966,-162.17817544593277,-89.24388038017919
1215,-137.01132893242678,-77.22856120297143,-161.8474680010491,-89.08357858586092
1216,-151.6387820788694,-107.74233389228968,-161.9036730420392,-89.18904710881074
1217,-121.24572479619911,-111.03089150619657,-160.8605941112481,-89.58669515143607
1218,-128.76726753973747,-105.59968413892837,-160.26698511301763,-89.54524907643209
1219,-150.5043465720658,-94.10905348275182,-160.12580736773123,-89.53321244841993
1220,-172.98794556616775,-99.14550997082506,-159.6786670282153,-89.83739812580113
1221,-226.18804613113375,-87.50689429999305,-159.93373475619455,-89.96556617857641
1222,-195.4259631383086,-93.88027091364286,-160.2641699633509,-89.9586279100525
1223,-240.786277255048,-64.04269657734504,-160.75340620373308,-89.8603920964285
1224,-179.19402920976646,-71.18606756786525,-161.31296678777701,-89.68461499557134
1225,-135.55788299872472,-115.67092509889717,-160.6750862033646,-90.14566315131403
1226,-133.1635654260633,-110.37815540503077,-160.3145578897786,-90.62290157960994
1227,-116.42154655691276,-102.83651762379174,-159.61742127895053,-90.9233847534706
1228,-166.25127424065244,-98.75567352422017,-159.34111278642516,-90.85156391200782
1229,-193.30052878189338,-99.63008976862614,-159.5717260788347,-91.22123708108536
1230,-142.5276812770544,-64.73734371744337,-158.8050909966752,-91.22525078751228
1231,-156.10307526962265,-88.07746688429198,-158.5930756287783,-91.47316526875919
1232,-199.20282019706596,-79.6630216272664,-158.94687486826032,-91.31556848031924
1233,-191.73990075693933,-92.94880963454054,-159.0568334158407,-91.2391861684125
1234,-165.71922201374716,-59.67577711229195,-158.66107947921716,-91.09988072150784
1235,-101.60222096745713,-101.94226200869139,-157.20831186448763,-91.08487336357359
1236,-187.5151651923703,-93.60024162797919,-157.17880835357823,-91.0571016850607
1237,-169.42420249275526,-95.62565197515687,-157.0175308816913,-91.0903800504873
1238,-129.78418494467175,-104.02362508424791,-156.29960749318977,-91.41390258414626
1239,-115.31958576545374,-111.1412100033855,-155.86456552133146,-91.4608626469323
1240,-123.12509540692953,-91.79890275055281,-155.35002325488406,-91.6818477771489
1241,-170.9724010417388,-93.88958340456821,-156.23051093479364,-91.62547986587973
1242,-158.8931787655264,-69.58994862488548,-156.49456223578866,-91.62936062814701
1243,-124.90780214117353,-106.28148740705265,-155.29494292282297,-91.60610646517105
1244,-90.66884872031709,-84.89031489436198,-154.3638151167374,-91.82328880402858
1245,-110.27531496917959,-85.93886437674564,-153.55338459406875,-91.84138424614402
1246,-179.3543098514367,-92.76554107792188,-153.7785524653623,-91.85173517730475
1247,-159.71802359564208,-75.0142375168296,-154.29034048413286,-91.68829812564526
1248,-200.62864040031997,-83.55578311150049,-155.27998954025944,-91.52186064379649
1249,-242.12221705784168,-100.33391159060957,-156.09954848814584,-91.68327808710798
1250,-171.4444805422555,-105.96994215123604,-155.928133605568,-91.86963343198848
1251,-144.77914897354793,-97.71424093067131,-155.82281332052108,-91.89663251789243
1252,-170.4120018963868,-78.96380763421593,-156.3484114347728,-91.68689167864986
1253,-201.12024721283856,-92.5679388999513,-157.01071793083094,-91.53865770328433
1254,-139.96012637626603,-87.37696876304577,-157.12448093337088,-91.29970667278904
1255,-164.72211017219288,-65.61608615313285,-157.24511165354875,-90.87099191612504
1256,-250.8034683225086,-92.85225102629603,-158.24741947308158,-91.12774901504837
1257,-160.47334365391922,-92.3780447635039,-158.2904459387363,-91.26152799269505
1258,-192.86547702898355,-103.438600747706,-158.43484351716413,-91.61824280766473
1259,-174.03450571527253,-78.8136579141868,-158.73368477061055,-91.57411028279625
1260,-214.7645396757141,-91.90933509977538,-159.25398953665893,-91.61273018099595
1261,-238.0005677167604,-102.47562449017575,-160.1102282699183,-91.49644636600384
1262,-213.04734089956574,-83.48118810725886,-160.69766202212733,-91.36877664676948
1263,-206.2959165496107,-110.44651011200502,-161.3957256715988,-91.73534124452645
1264,-210.12209084210465,-91.64356612802447,-161.7631884751417,-91.51647709831502
1265,-192.38609462843402,-67.88570987321945,-162.23403694000015,-91.5316153672146
1266,-187.56914306027699,-77.29866994530823,-162.3275485019473,-91.65635092394764
1267,-181.46350354865353,-93.21454825221704,-162.20989856686637,-92.00325079025531
1268,-224.02108508282637,-106.44848920861043,-162.87573800797418,-92.15424629816242
1269,-240.15304658959047,-107.98313234767664,-163.7681826958445,-92.28077914306155
1270,-225.1037994866287,-96.3962511022751,-164.7090475861063,-92.25170991062494
1271,-157.02442602232767,-120.54284030428242,-165.09191173160977,-92.88038534532829
1272,-236.1651704832642,-64.28984482101669,-165.87551282333024,-92.70091486066845
1273,-256.50744096159656,-70.79548214366115,-167.21592845437408,-92.42487726839865
1274,-176.0421684349262,-107.08077625461785,-167.29764165684816,-92.42578142472594
1275,-161.37518202817336,-82.63746429495214,-167.06848813382874,-92.54024418621715
1276,-186.64683065256088,-71.93502946872181,-167.58674824037976,-92.33294955475525
1277,-115.20677323063045,-82.89927520772673,-167.59580577848453,-92.22000598274306
1278,-146.07955648905454,-67.02981908474209,-166.41427215548723,-92.17815629720624
1279,-121.8947249210918,-103.75318350984996,-166.27088448738206,-92.42282251948855
1280,-118.80577716554207,-100.19169998880658,-165.58578790354085,-92.5020378897222
1281,-153.21580786054545,-96.79695733027987,-165.28781298922598,-92.48403177850237
1282,-125.99369646438724,-104.53033098311406,-165.08188992827215,-92.5503345671243
1283,-128.32599904386143,-110.26356503287997,-164.88988532193866,-92.88823324379523
1284,-139.8314393602696,-78.2158092039865,-164.40382221928166,-92.76150305291104
1285,-163.33354580061783,-92.19392753986219,-164.6065811688041,-92.66965335155537
1286,-92.16478054954077,-91.94316045738697,-163.71173782810882,-92.5485875957907
1287,-135.17299273351722,-63.23365582935189,-163.59324115506485,-92.07255386801647
1288,-111.0895377294024,-88.92048472121306,-163.25969039933543,-92.19723734513975
1289,-139.1324063626218,-72.03068291472054,-162.84201966194144,-92.18994238351986
1290,-104.66788397868774,-90.24734450620419,-162.68695364557948,-92.22642306901137
1291,-140.10688435436705,-70.02548919540547,-162.23905886091524,-92.22176436673644
1292,-165.96672675137128,-101.32288794943535,-162.1160824094309,-92.38313189733037
1293,-155.26494457634007,-105.09625363363375,-161.76577833330512,-92.57312495354816
1294,-215.27822834545978,-109.93355769366836,-161.60715221020246,-92.87096982343154
1295,-91.38022875523542,-66.7897149041417,-160.60027501348614,-92.87878305205238
1296,-127.59368000816809,-86.44697456409975,-160.28150834358593,-93.01015245920397
1297,-136.66015346634282,-72.23127359997964,-160.01562404607142,-92.84340502274019
1298,-125.3945049767122,-79.0138039714214,-159.69748561247008,-92.57888287182702
1299,-152.34904441518933,-91.266694867185,-159.8552246598216,-92.48815845605397
1300,-144.89082903391528,-100.09584062131516,-160.2062771363058,-92.31227394975957
1301,-84.68158458812795,-89.0608909599481,-159.91093727452093,-92.0519201474864
1302,-135.45674195968118,-88.4080081138624,-159.96809365381998,-91.89867527211861
1303,-229.72558081787906,-75.35098473685542,-161.41494917349502,-91.51763365932754
1304,-203.43790914197604,-79.83912879012993,-161.78530320028725,-90.82946504883415
1305,-112.65457805146531,-107.30780548211976,-161.3195383754142,-91.04049365502173
1306,-113.3210696724084,-113.03262793760223,-160.4846721615287,-91.07725992822171
1307,-277.7942617872073,-103.3837187258433,-161.01219082710753,-91.05929651423006
1308,-126.92741471935707,-111.57426591083231,-160.75844706617133,-91.33361774647997
1309,-123.50113973349359,-97.99219893513529,-160.66335057329803,-91.46964312132438
1310,-113.23473396276907,-91.2780247880815,-160.13271393473838,-91.6421946903517
1311,-153.0717063721903,-91.5459253627675,-160.62889762979606,-91.48144708065243
1312,-131.98153021645473,-76.75221661380554,-160.84371901812003,-91.09954414569812
1313,-184.06864580258153,-107.38699818465815,-161.5233855377975,-91.22483979027054
1314,-210.47080587705884,-60.90231330487808,-162.95479505683923,-90.74680805498372
1315,-202.09969941756057,-76.3969702658061,-163.6056787616906,-90.73849214561207
1316,-210.50307157534462,-141.10921277104356,-164.19432165665535,-91.07216093439962
1317,-135.90381548680455,-77.6858351807666,-164.34090256356137,-90.7387103711453
1318,-120.11482440006719,-80.92421683135416,-164.25437813216467,-90.49195569806956
1319,-180.9748792994317,-95.99315096367718,-164.55908345943834,-90.51079667287883
1320,-147.6583815158074,-80.83166706758568,-164.30578781893473,-90.32765824384643
1321,-146.8084433148573,-94.5750702123736,-163.51199179077196,-90.39834000297023
1322,-109.90183089766865,-85.3331196356004,-162.65675046836554,-90.31286849018981
1323,-135.8832535722388,-100.88707970874623,-161.60772023153746,-90.68131232150382
1324,-154.30152333746506,-102.49353415611138,-161.35879517281447,-90.99438698738629
1325,-165.4344761619442,-83.80849302791222,-161.65756110444667,-90.67576266667645
1326,-134.11598966923103,-66.48162204830939,-161.66708534687834,-90.23679733310922
1327,-207.07580102222934,-78.96577379884775,-162.57362789153152,-89.99808989485979
1328,-203.57507878407873,-96.31979719632733,-162.94686593696576,-89.97373113158085
1329,-182.27544761060472,-65.45624432080916,-162.83661512525285,-89.63199267710267
1330,-146.2292582492577,-106.85737340530932,-162.87363089497487,-90.05319297398134
1331,-128.24389519094026,-79.50411579814714,-162.59503909418805,-89.9674594631199
1332,-136.39049884559807,-92.67483269129279,-161.96691588067335,-90.09757757376016
1333,-199.54303466656793,-112.40097721683907,-162.04494721976965,-90.29209924958315
1334,-173.20940391942685,-70.18908315318649,-162.11984903882646,-90.39723230999209
1335,-160.66274371235608,-90.81206270945516,-162.71045426627546,-90.28593031699972
1336,-162.47100577806518,-81.82127736557806,-162.4600126721324,-90.16814067437572
1337,-170.98063734991928,-111.10345659964561,-162.47557702070404,-90.3229187206206
1338,-131.32129497001497,-77.48642943532386,-162.49094812095748,-90.05754676413137
1339,-190.70009740021084,-72.569604199084,-163.24475323730502,-89.67183070608837
1340,-170.87908340821392,-95.83793875317863,-163.72229311731792,-89.71222106611462
1341,-180.11857318677013,-106.20362970181515,-163.8137548387682,-89.83536152908708
1342,-184.02642168370008,-63.74649377461713,-164.06508726794993,-89.7769269805844
1343,-230.3699537334435,-109.34143201644682,-165.11970878387265,-89.80752642667835
1344,-187.0387649593353,-106.47149782046479,-166.0834079462628,-90.02333825593936
1345,-288.9512723859209,-93.13868080357113,-167.87016752043024,-90.09533642020762
1346,-171.225765026581,-80.32505498417446,-167.78888207218168,-89.97093155927016
1347,-220.99277092043175,-107.24522038728736,-168.40162954542953,-90.29324138797472
1348,-151.44172534861917,-88.73787101361694,-167.90976039491255,-90.3450622669959
1349,-170.87301854497932,-106.04911610518158,-167.1972684097839,-90.40221431214161
1350,-202.97657632808023,-81.52943549899241,-167.5125893676422,-90.15780924561916
1351,-236.5130106793638,-68.71423694540381,-168.42992798470033,-89.86780920576649
1352,-181.1188613989238,-105.95140844778642,-168.5369965797257,-90.1376852139022
1353,-151.4085161935581,-93.23204078358751,-168.03987926953292,-90.14432623273856
1354,-240.25747772216533,-68.12024607058744,-169.0428527829919,-89.95175900581398
1355,-228.6424232652775,-110.44935818942604,-169.68205591392274,-90.40009172617691
1356,-154.0370203119162,-72.2260175743023,-168.71439143381681,-90.19382939165696
1357,-168.88542376929334,-110.93738360545876,-168.79851223497056,-90.37942278007651
1358,-192.6145019479537,-81.42539897881757,-168.79600248416025,-90.15929076238763
1359,-148.1968465939446,-110.82145483196808,-168.53762589294698,-90.47936873156543
1360,-205.56052326264845,-66.2669880908701,-168.44558572881633,-90.22294526147637
1361,-140.9102333841372,-97.19347242990202,-167.4746823854901,-90.17012374087363
1362,-234.1987532854078,-70.34403845253662,-167.68619650934852,-90.03875224432643
1363,-168.4155382364657,-90.51857047809776,-167.30739272621705,-89.83947284798735
1364,-159.35125739462114,-74.29840354652625,-166.79968439174223,-89.66602122217238
1365,-161.51281772189768,-105.02442629285477,-166.49095162267687,-90.03740838636872
1366,-255.6318875396956,-66.53994748838109,-167.17157906747107,-89.92982116179945
1367,-208.81158582942945,-82.80360939765251,-167.44505989027883,-89.8257117732538
1368,-322.10685229066485,-116.2795891372259,-168.4259175623572,-89.92402277253996
1369,-218.6758277873122,-95.83151292068956,-168.21114537433442,-89.8025065782701
1370,-212.74906411103356,-108.54872134026473,-168.08759802057847,-89.92403128064998
1371,-195.4839017881612,-103.70668712686897,-168.4721927782368,-89.75566974887586
1372,-253.44166533929055,-79.02316037609413,-168.64495772679706,-89.90300290442663
1373,-202.62296141362356,-103.61032206393493,-168.10611293131737,-90.23115130362937
1374,-173.75352486707013,-83.6779053114407,-168.0832264956388,-89.9971225941976
1375,-223.1533591075808,-106.49221530527792,-168.70100826643286,-90.23567010430087
1376,-201.56215293326653,-111.58538670522657,-168.85016148923992,-90.63217367666591
1377,-268.23613907657693,-111.03238196001114,-170.3804551476994,-90.91350474418876
1378,-158.83544473869927,-97.36740411202891,-170.50801403019585,-91.21688059446161
1379,-204.85034097688697,-76.24545384970882,-171.33757019075378,-90.9418032978602
1380,-178.5248623644285,-75.91838872248712,-171.93476104274265,-90.699070185197
1381,-138.7831010813165,-96.83396953862791,-171.79043397495036,-90.69944030728048
1382,-124.4608051948278,-85.2659101026381,-171.7751050622548,-90.50679609847572
1383,-217.51369187561522,-111.01515830782917,-172.66698199057234,-90.51431203122522
1384,-213.8734102418107,-98.17109104887452,-173.40740169938772,-90.7138648496741
1385,-209.83208962727917,-65.83798655512359,-173.87238713765433,-90.45030543982672
1386,-134.83574774454536,-98.44586014417334,-174.29909680960435,-90.51533243669458
1387,-178.9550625566587,-71.95096683668521,-174.73691750783578,-90.60250554676792
1388,-204.5296475638193,-86.4439774800516,-175.67131860617994,-90.5777404743563
1389,-199.24063551888372,-112.36866256338745,-176.2724008977426,-90.98112027084298
1390,-138.3767086494396,-79.6583031833689,-176.60948914445012,-90.87522985761464
1391,-164.68691959511165,-100.14548927292866,-176.85528949685758,-91.17642985838987
1392,-230.47617684214248,-90.64200257314032,-177.50038399776525,-91.06962100462691
1393,-163.89458500293404,-94.86581244880159,-177.5866804020312,-90.96731659277859
1394,-215.199318558425,-72.25098259221718,-177.58589130416084,-90.59049084176408
1395,-163.71535164849377,-84.51501113566236,-178.30924253309342,-90.76774380407927
1396,-185.60204867449661,-88.18712115651462,-178.8893262197567,-90.78514527000343
1397,-173.68699753563774,-72.56464398474188,-179.25959466044964,-90.78847897385104
1398,-174.0156620230934,-95.32722608897194,-179.74580623091347,-90.95161319502654
1399,-147.77096316684344,-95.743381400375,-179.70002541843002,-90.99638006035845
1400,-220.28650518219592,-98.53046837173837,-180.45398217991283,-90.9807263378627
1401,-226.6578159430454,-79.05154610920566,-181.873744493462,-90.88063288935527
1402,-229.80791674872182,-73.99602393356986,-182.8172562413524,-90.73651304755234
1403,-195.41430831200844,-70.2902964757247,-182.47414351629368,-90.68590616494103
1404,-131.89561671702742,-86.3239245840616,-181.7587205920442,-90.75075412288034
1405,-196.98808382971748,-64.36741250889453,-182.60205564982672,-90.32135019314809
1406,-165.38134551717627,-103.51768473476506,-183.1226584082744,-90.22620076111973
1407,-138.81998625142845,-105.33626658107443,-181.7329156529166,-90.24572623967204
1408,-174.03949775417297,-127.41948832853575,-182.2040364832648,-90.40417846384908
1409,-210.32097061467132,-98.49194379088577,-183.07223479207656,-90.40917591240658
1410,-228.71961724116434,-109.07411064656111,-184.22708362486054,-90.58713677099138
1411,-188.22727905177953,-98.13511440992744,-184.57863935165642,-90.65302866146298
1412,-172.24718728854776,-62.88374052852834,-184.98129592237734,-90.5143439006102
1413,-151.07650380670842,-89.77408050160199,-184.65137450241863,-90.33821472377963
1414,-159.24934222349086,-99.43533239261322,-184.13915986588293,-90.72354491465698
1415,-197.70718118170544,-110.66566297955359,-184.09523468352435,-91.06623184179446
1416,-137.49580790202418,-80.46623893721711,-183.36516204679114,-90.4598021034562
1417,-142.64423603549284,-63.44404660693969,-183.43256625227804,-90.31738421771793
1418,-128.77248979856503,-78.23822770688315,-183.51914290626303,-90.29052432647322
1419,-134.6038656333156,-86.06728462237558,-183.05543276960185,-90.1912656630602
1420,-157.4435175735896,-92.77294717250136,-183.15328413017966,-90.31067846410936
1421,-136.84170314007227,-86.39920692366441,-183.05361672843182,-90.22891983122227
1422,-106.494875024026,-70.21762957037352,-183.0195471696954,-90.07776493057
1423,-176.07629580644522,-103.94139051103949,-183.42147759203746,-90.10830803859294
1424,-134.67451079163413,-92.20814115676782,-183.22520746657918,-90.0054541085995
1425,-101.75416245063369,-72.60697728920641,-182.58840432946607,-89.89343895121243
1426,-32.13957805853566,-115.57393693978469,-181.56864021335912,-90.38436210012718
1427,-77.97956987347158,-88.86104283871393,-180.27767790187153,-90.48331479052584
1428,-72.17136868994348,-70.91731001754525,-178.9636408009302,-90.22928991873803
1429,-117.77227879513525,-68.75143945467245,-178.3186091127755,-90.26224187007665
1430,-88.55952329816932,-94.99586233500861,-177.74191176326462,-90.14362675937365
1431,-71.94770912305958,-108.49137419453666,-177.17894990258583,-90.43349934333754
1432,-111.3537610382675,-106.49979781024417,-176.9285825245125,-90.57174899452707
1433,-116.348556264772,-74.46488818565444,-176.09663774049454,-90.19238810421523
1434,-130.8137450975249,-112.73380349314911,-175.6726811522755,-90.61783530761485
1435,-106.5667498445078,-100.09117198368882,-175.131721213597,-90.7106264003572
1436,-122.38337966927563,-100.91989765860681,-174.73084495250907,-90.90161260328749
1437,-116.59566274368862,-94.1014080214881,-174.1869952064468,-90.73159211750591
1438,-156.83009328343357,-94.19426163879268,-174.44208318958098,-90.8986704395406
1439,-87.36275880896676,-106.2463572493066,-173.4087098036686,-91.23543797004282
1440,-42.65624988165477,-100.61981274344431,-172.12648146840297,-91.28325670994548
1441,-181.9497860047487,-71.53441294819422,-172.14479359658273,-90.93656454240929
