episode,total_reward,target_reward,smoothed_total_reward_100,smoothed_target_reward_100
104,-291.13231572592133,-17.357989533212965,-292.4835346176715,-59.6330265383547
105,-265.98530340927175,-32.764222819121386,-291.3750705354239,-59.64847440049639
106,-209.240170792274,-14.95429530821342,-290.859506004985,-59.502680434286425
107,-420.2703286165693,-30.827389430268717,-289.91754337994723,-58.84918418765619
108,-384.6672957645039,-16.373801616145105,-288.7005549280717,-58.858745775870624
109,-212.75766090820298,-16.023953073920765,-286.506769027378,-58.50158781626819
110,-108.88873369397437,-89.3198231687939,-283.37322606817156,-59.06081356790092
111,-270.44573038651686,-64.11605646535278,-283.26672006614103,-59.45287509239764
112,-326.53078765809124,-54.657017561343885,-284.2654039076961,-59.81335030905498
113,-164.54274939132742,-77.01932455984296,-282.33040355583273,-59.53763651726306
114,-434.5438529153765,-37.941295373330576,-281.56817112136594,-58.91634027082077
115,-242.99012483693517,-76.87608313870531,-281.16090539038663,-59.02863959668111
116,-264.94929965846603,-29.531927862167315,-279.34948619078136,-58.697545683061556
117,-458.1923477036687,-40.12204275163996,-281.2866676973048,-58.22882145028965
118,-329.64018841477514,-76.23314778486076,-280.7362849439365,-58.79997815097139
119,-365.71847527167074,-37.051454445108924,-282.1726219286758,-58.78061682602609
120,-343.2288791803507,-25.488574543260363,-280.9507225055061,-57.80157806336482
121,-299.42230170934516,-27.253638291607427,-279.51567628274796,-57.86400673619941
122,-177.38467322012636,-23.144655716862708,-278.5883079056784,-57.84946593683427
123,-364.53431573841357,-69.27895926379774,-279.40761949976513,-57.947694444742005
124,-373.7691590692993,-18.68978274362554,-280.7400915028909,-57.95038937718477
125,-344.241275440773,-109.74277735430826,-281.31959808695973,-58.121547949614815
126,-464.65422956556847,-107.55087889023127,-284.1582358116271,-59.022368288650036
127,-266.11471925500206,-75.78178514912155,-282.2516815067096,-59.41458788529509
128,-339.39756835390125,-23.788744496065377,-282.4376559998155,-59.28285080175712
129,-323.57493481475876,-25.47718122146022,-283.05014066154297,-59.39237286106378
130,-453.39985826062156,-13.275812239745411,-285.27256442056046,-59.01200082545904
131,-442.4717329319999,-23.15106166964976,-287.48929515076816,-59.01808708451858
132,-345.49789300517136,-104.30567820920356,-286.8924871968822,-59.42196226270907
133,-416.90720363731486,-17.47935704617553,-287.9152262117067,-59.24548997075816
134,-392.8400990482518,-19.87210006534783,-290.83768638229583,-57.57754229430926
135,-422.0046430458644,-14.214930008588706,-292.5456022909995,-57.24761623770595
136,-333.49445504649265,-15.026077142835076,-293.8679278391935,-57.22546916758546
137,-332.69258248661293,-84.5594408260343,-295.4644649041216,-56.65787250596747
138,-370.54331398514097,-72.09942167975231,-296.99025020141056,-56.40189461231892
139,-338.3568342984657,-98.95803729208555,-297.18002090101385,-56.01769874876646
140,-427.15591719672517,-20.740274140357837,-300.0156621190921,-54.83061380571935
141,-439.8390861311191,-47.862053433179604,-302.4684879656486,-54.87042411943009
142,-291.2451187813398,-13.313997581786143,-302.039070910484,-54.21281063713757
143,-130.0130594939644,-30.340116951950638,-302.25440013026525,-53.89205864628644
144,-366.99624950364637,-109.66059340721856,-302.5113141726146,-53.50134125622895
145,-326.5808277442713,-25.119196111155215,-303.5572606876974,-53.2668174354087
146,-405.4288427437184,-23.9889088423963,-303.65521755375306,-52.19289857506831
147,-398.8510437551756,-23.42534774430015,-304.757452355902,-51.466021973923205
148,-314.8585141683969,-53.819247037272326,-305.5098168688058,-51.564022873553206
149,-369.7429899013092,-25.2937954659073,-305.85046637035924,-51.05316639307912
150,-500.901250497583,-24.387613654377713,-308.0627637282159,-49.89674996531126
151,-288.4887990809647,-78.85813699680995,-307.52510960127466,-50.34525673547451
152,-344.23770534011123,-33.08927405848682,-307.3607706434754,-49.666221271671496
153,-283.20331073408425,-85.12232092332133,-306.35521982741784,-48.75149044379989
154,-398.76355797364835,-15.545361452471425,-306.7173350485421,-47.93456617323166
155,-426.2563382539214,-30.16435891643165,-309.5503593911762,-46.97559046938951
156,-171.62908774525624,-20.985070028907284,-307.34807083880577,-45.77353742480522
157,-293.2958504795331,-71.30464537112027,-307.2258075073613,-45.95491733005691
158,-372.320885855809,-17.614620573657984,-308.30307408503245,-44.925550555190114
159,-281.76845599293193,-19.26393322682468,-308.68737809925466,-43.995011840423224
160,-315.2390052013333,-17.368745600710916,-309.3459797197629,-43.921615980837224
161,-285.0996733052339,-16.93969075033658,-309.8266520406709,-43.224139613466036
162,-336.21505558038933,-79.80061807160209,-309.6766503834061,-42.698879233561705
163,-364.4709713953512,-14.715094906771775,-312.3637723210524,-42.34843264074487
164,-416.84055156618035,-14.180345013320647,-314.17055280487295,-42.273536870402914
165,-389.2177797506888,-16.178388183551867,-315.25821086293456,-41.726483194090655
166,-253.48529420479764,-18.56540656604484,-314.62056852902293,-41.13102877848941
167,-305.09845937409995,-15.791528616420358,-314.16627945885136,-40.67813108546924
168,-273.85228312434754,-24.567549482936737,-316.1773028949915,-40.57487402839692
169,-408.525731180382,-11.889012296059326,-317.57061895895833,-39.90275815100006
170,-283.794521242302,-29.471086354448403,-317.2125634175295,-39.81563743343964
171,-289.7180492597887,-115.80686127647232,-316.85902457780344,-39.9168128386668
172,-236.41059254536555,-16.81121538578948,-316.52261089116985,-39.054114574186
173,-248.53008991221236,-18.0236359061944,-315.82381369758923,-38.9766895772553
174,-471.5999923612618,-13.719631548836576,-317.09214954183665,-38.56089154800391
175,-251.27325370706185,-28.218078578708322,-316.1256778341719,-38.533822950277184
176,-456.79901830130484,-117.16921793118497,-316.96827481640867,-39.55310260962706
177,-486.7063056765523,-48.26762409780651,-319.9349341534427,-39.88730521081927
178,-250.75132525761774,-86.87338543216391,-319.3576354397483,-40.554620991792035
179,-413.99160414113663,-17.65820451170175,-320.46365389059457,-40.254646173792466
180,-201.98973145869067,-16.280591809133885,-319.8548291728665,-40.25258317126673
181,-324.6528085389008,-36.553154424869334,-319.6202267646497,-40.351781234657416
182,-253.67355850522085,-19.080380886702457,-318.96582190594415,-40.380014174786396
183,-596.404657189124,-34.565417314611864,-321.8729170771014,-39.676466779134735
184,-330.14290841311293,-16.67768013615074,-321.2464296488351,-39.201400284417424
185,-204.94792534053232,-15.379154301120398,-321.90979987882025,-39.08221098302552
186,-458.41408813070456,-98.93229951601828,-322.88134010920663,-39.76732933060003
187,-223.42923023796862,-16.984102277477668,-321.2764850315039,-39.79909070114292
188,-448.0174178419469,-12.069303043131079,-322.97132010169787,-39.647523760587106
189,-425.07005242249534,-13.477680975321695,-324.6087236430058,-39.59418369698999
190,-427.8594097876091,-49.977587893607364,-327.05194994876484,-39.61781837197123
191,-358.25266943930126,-15.241629061243422,-328.93802385717066,-39.581492693022064
192,-384.0575494453666,-14.795280736794682,-330.14818112732615,-39.56872634439484
193,-680.6429380046378,-37.237860771575164,-333.7790732931853,-39.78207397329121
194,-338.54615416909763,-11.17010725369661,-334.9010225061358,-39.65535281573816
195,-258.81835695124767,-132.26281797855194,-335.07707670782656,-40.792281061583125
196,-385.8610433100661,-13.179628828897677,-336.9230096775437,-40.110092986317426
197,-401.68230617666364,-12.74215326792828,-338.25263117733954,-40.05589917565524
198,-421.3877055961322,-9.770257787666514,-340.60588022217894,-39.692154718345115
199,-709.7799417742386,-8.578651108214785,-343.67737584816575,-39.211454701468995
200,-426.2787370783879,-36.292083468356765,-345.3923862344743,-39.38342920017775
201,-457.2765306915562,-56.70617735207006,-347.3237616704205,-39.362316845085594
202,-449.4554501520113,-10.896399478245085,-348.6952748309524,-38.8056590104052
203,-402.50649566749166,-29.92928837102632,-350.3337015202444,-38.910025932131944
204,-561.8039825365211,-14.207947438473932,-353.0404181883504,-38.87852551118455
205,-445.8037741827684,-13.074783087804626,-354.8386028960853,-38.68163111387138
206,-399.24908150677254,-50.01026208524637,-356.73869200323037,-39.03219078164172
207,-484.3911842701423,-35.540929193553374,-357.3799005597661,-39.07932617927456
